current_path	legacy_path	kind	dictionary_class	status	current_bytes	current_lines	current_sha256	legacy_bytes	legacy_lines	legacy_sha256	note
data/wordlists/categories/domino-dirs-coldfusion39_short.txt	source/categories/domino-dirs-coldfusion39_short.txt	wordlist-category	typed-category	EXACT	1234	68	e8c04e5fc71f8fb47a93ae03e89af878381d7334f7a013fb15f585d4df0fbb6d	1234	68	e8c04e5fc71f8fb47a93ae03e89af878381d7334f7a013fb15f585d4df0fbb6d	mapped to pinned source
data/wordlists/categories/domino-endpoints-coldfusion39_short.txt	source/categories/domino-endpoints-coldfusion39_short.txt	wordlist-category	typed-category	EXACT	7377	473	919abb0772100ffe9a2afe9d80cfaf7ec7ff934b042d344f01ff26e023b028bb	7377	473	919abb0772100ffe9a2afe9d80cfaf7ec7ff934b042d344f01ff26e023b028bb	mapped to pinned source
data/wordlists/categories/domino-files_short.txt	source/categories/domino-files_short.txt	wordlist-category	typed-category	EXACT	1415	114	e3c3ccc256a3466c806822bdd828860ac5928ef3241ccb6cb37075defad8af2e	1415	114	e3c3ccc256a3466c806822bdd828860ac5928ef3241ccb6cb37075defad8af2e	mapped to pinned source
data/wordlists/categories/dotfiles_short.txt	source/categories/dotfiles_short.txt	wordlist-category	typed-category	NORMALIZED_DOCUMENTED	18808	1346	e344a8b2bf66fc0524cbbfe223f3293e3f0b5605578fcedad6bed599e0557bbb	18810	1346	f97be3f21dc9446792e673c8760359447a46a35fc5751b48ca029f1f0f178728	Removed trailing whitespace from two entries while preserving their values.
data/wordlists/categories/drupal_short.txt	source/categories/drupal_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	37371	1064	27abdbc1ff9a196a0ec7bfc2f8ef057d723b20a1dfb77424f2e3b4856779dd37	37370	1064	82b38a3311f3a3c2a3c962c0e2149579118f51624318c10049aa0cd90fa19712	mapped to pinned source
data/wordlists/categories/ec2_short.txt	source/categories/ec2_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	931	33	3eaa2656c7d607cad376094e434071d311480bcb4b037d45986d959c927f41b1	930	33	93195d5b716bf2237cbb726fc6bb9815f9c967103f2cd2c5c0bc1570706d8f0c	mapped to pinned source
data/wordlists/categories/env_short.txt	source/categories/env_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	24494	1194	2add556186a62256023f481084201817cd29e762e1be94a8941231679b502802	24493	1194	20b069eed7d2079c7cbecaa6749b4a3e960ec094de2093dad0548f8edbaf1293	mapped to pinned source
data/wordlists/categories/error_short.txt	source/categories/error_short.txt	wordlist-category	typed-category	EXACT	1891	128	ea665e98c7f8a684346741320e2c5622b06387ef499ac010b6652baf3b8197b1	1891	128	ea665e98c7f8a684346741320e2c5622b06387ef499ac010b6652baf3b8197b1	mapped to pinned source
data/wordlists/categories/euskera_short.txt	source/categories/euskera_short.txt	wordlist-category	typed-category	EXACT	1473	197	b7f438c086f080c165deb7342f135b2ef6c792f461e0a4947a5d63e14a784e42	1473	197	b7f438c086f080c165deb7342f135b2ef6c792f461e0a4947a5d63e14a784e42	mapped to pinned source
data/wordlists/categories/extensions_short.txt	source/categories/extensions_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	999	176	d59ccf11d956b1d980770a4daec8e2986b047e5b6e1e22a7259273b2cdc011cf	998	176	145f265ecd76e351812f1a6005e747179b88c563d61f291e3c8a1f2e0c2cc0d0	mapped to pinned source
data/wordlists/categories/fatwire_short.txt	source/categories/fatwire_short.txt	wordlist-category	typed-category	EXACT	1838	99	590b7e64e6e7c8660ebc1f9995d5f8a7f6b0df7fefc65bd70c601c47884ba462	1838	99	590b7e64e6e7c8660ebc1f9995d5f8a7f6b0df7fefc65bd70c601c47884ba462	mapped to pinned source
data/wordlists/categories/fierce-hostlist_short.txt	source/categories/fierce-hostlist_short.txt	wordlist-category	typed-category	EXACT	14683	2280	9fc22e071a4938b2d4ced0c3125b7775a481e640fe543f20a63757a60ed93cf0	14683	2280	9fc22e071a4938b2d4ced0c3125b7775a481e640fe543f20a63757a60ed93cf0	mapped to pinned source
data/wordlists/categories/flyspray_short.txt	source/categories/flyspray_short.txt	wordlist-category	typed-category	EXACT	32768	892	a9d04a0a02bf656f58477fd6b06406a39e8b6084cac0124d3df180d3a603527c	32768	892	a9d04a0a02bf656f58477fd6b06406a39e8b6084cac0124d3df180d3a603527c	mapped to pinned source
data/wordlists/categories/fortune500names_short.txt	source/categories/fortune500names_short.txt	wordlist-category	typed-category	EXACT	4869	499	b16e55e2acf2e487186e22ca5b48fce5efd0e4dfc55be509a078b1e8576358db	4869	499	b16e55e2acf2e487186e22ca5b48fce5efd0e4dfc55be509a078b1e8576358db	mapped to pinned source
data/wordlists/categories/frontpage_short.txt	source/categories/frontpage_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	562	45	fadde6ad3e798f8d683bbf48c3d02881f1c8839cd4831505d3d7ea9946d32616	561	45	982967306ada90b1f159ea7b8237aa7b76fcbde38429429c41a8e76a90e59b58	mapped to pinned source
data/wordlists/categories/fuckyou_short.txt	source/categories/fuckyou_short.txt	wordlist-category	typed-category	EXACT	70961	6563	b50de2878540ef9f28ef97f96ad8d89e583d4f4f86f898cb6fabf72bee53442d	70961	6563	b50de2878540ef9f28ef97f96ad8d89e583d4f4f86f898cb6fabf72bee53442d	mapped to pinned source
data/wordlists/categories/fuzz-bo0om_short.txt	source/categories/fuzz-bo0om_short.txt	wordlist-category	typed-category	EXACT	62116	4271	02564ef1ee9b248b88b6130270d147e80321b3268a3dce61147eed3a7d2c2428	62116	4271	02564ef1ee9b248b88b6130270d147e80321b3268a3dce61147eed3a7d2c2428	mapped to pinned source
data/wordlists/categories/git_config_short.txt	source/categories/git_config_short.txt	wordlist-category	typed-category	EXACT	2888	147	3bda7164f6c9beb3d63163a0fcd26b8075b1038965f4398501f31dcce1738543	2888	147	3bda7164f6c9beb3d63163a0fcd26b8075b1038965f4398501f31dcce1738543	mapped to pinned source
data/wordlists/categories/golang_short.txt	source/categories/golang_short.txt	wordlist-category	typed-category	EXACT	2225	206	9732c4404f42093934820cef73bf96eabb0f89195e5b823f48691dd82211155c	2225	206	9732c4404f42093934820cef73bf96eabb0f89195e5b823f48691dd82211155c	mapped to pinned source
data/wordlists/categories/graphql_short.txt	source/categories/graphql_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	1770	113	4e9ce4df2c47a1bbc87c2ca776d1c342ab10087f5e01f549b0c3297087a2f501	1769	113	d3686fed35eb5069dc04cc8f1a4ce4cdc0316c09dfd01c5c14acba3399ad6a73	mapped to pinned source
data/wordlists/categories/gtld_short.txt	source/categories/gtld_short.txt	wordlist-category	typed-category	EXACT	8005	1169	359ebe72931334365f8dfc3a9c0ff7309e2426fc6f88209025a689c89a23cd6b	8005	1169	359ebe72931334365f8dfc3a9c0ff7309e2426fc6f88209025a689c89a23cd6b	mapped to pinned source
data/wordlists/categories/help_short.txt	source/categories/help_short.txt	wordlist-category	typed-category	EXACT	2279	147	44d9ccfe90036c712413826c66a8344d2f4df686fde3cb11873bd60498147111	2279	147	44d9ccfe90036c712413826c66a8344d2f4df686fde3cb11873bd60498147111	mapped to pinned source
data/wordlists/categories/htaccess_short.txt	source/categories/htaccess_short.txt	wordlist-category	typed-category	EXACT	1504	104	d7ddcc119dae71c3945d7a25c1d3e4fc9d0a84ece4afa8949ffb4b153fcf4236	1504	104	d7ddcc119dae71c3945d7a25c1d3e4fc9d0a84ece4afa8949ffb4b153fcf4236	mapped to pinned source
data/wordlists/categories/html_short.txt	source/categories/html_short.txt	wordlist-category	typed-category	EXACT	24696	1524	28aa8492073d9ac213eec5f2a41f9a5bffa92587d0aa6cf4f59751614e84dc99	24696	1524	28aa8492073d9ac213eec5f2a41f9a5bffa92587d0aa6cf4f59751614e84dc99	mapped to pinned source
data/wordlists/categories/http_default_users_short.txt	source/categories/http_default_users_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	100	14	c9a9ff08fc91c8e122fef287d4a3aedcbd8bd3243ab40810ced656866d85ab4f	99	14	68fc4711646f3cab6d3cd434e21cbab6ff3b84c6007aa7853567795f55e87b78	mapped to pinned source
data/wordlists/categories/http_owa_common_short.txt	source/categories/http_owa_common_short.txt	wordlist-category	typed-category	EXACT	100	9	7ae1cfdbc259556d90bb47c55f7dcbe4184bc7a83f7a48f7ef7e2b306a57027e	100	9	7ae1cfdbc259556d90bb47c55f7dcbe4184bc7a83f7a48f7ef7e2b306a57027e	mapped to pinned source
data/wordlists/categories/iis_short.txt	source/categories/iis_short.txt	wordlist-category	typed-category	EXACT	5552	259	f542663c814c16373f54c0197d8614dc7cadc3188dee18b525c2f29b8ac6b895	5552	259	f542663c814c16373f54c0197d8614dc7cadc3188dee18b525c2f29b8ac6b895	mapped to pinned source
data/wordlists/categories/inc_short.txt	source/categories/inc_short.txt	wordlist-category	typed-category	EXACT	16051	774	4f2e25d83f662eeea1e5342143a71b8a572899e6a276a8543638fba5d1fb7f84	16051	774	4f2e25d83f662eeea1e5342143a71b8a572899e6a276a8543638fba5d1fb7f84	mapped to pinned source
data/wordlists/categories/index_short.txt	source/categories/index_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	2551	185	ef005f401df7e556d696dbc95e861c472c0842a3711238a8ff5846001baa2297	2550	185	73ae4a4bda5e2556db94a1d731e71b8da836371d3dc816c0231e8ca64e835f9f	mapped to pinned source
data/wordlists/categories/ini_short.txt	source/categories/ini_short.txt	wordlist-category	typed-category	EXACT	3582	174	4a36ec7bdb73e399bf10c715cd03ff126d65e42beb027e1e250fd38d8973c71d	3582	174	4a36ec7bdb73e399bf10c715cd03ff126d65e42beb027e1e250fd38d8973c71d	mapped to pinned source
data/wordlists/categories/install_short.txt	source/categories/install_short.txt	wordlist-category	typed-category	EXACT	2167	139	551519cce87eef9cafeb345cbcc09505f37a2ba732771e4f783f44e02696cc89	2167	139	551519cce87eef9cafeb345cbcc09505f37a2ba732771e4f783f44e02696cc89	mapped to pinned source
data/wordlists/categories/interestingdirectories_short.txt	source/categories/interestingdirectories_short.txt	wordlist-category	typed-category	EXACT	54482	2917	5f607ae595ff4f9fac82975a63b5eea42e4c3b6645602eed019cd300318e2934	54482	2917	5f607ae595ff4f9fac82975a63b5eea42e4c3b6645602eed019cd300318e2934	mapped to pinned source
data/wordlists/categories/iplanet_short.txt	source/categories/iplanet_short.txt	wordlist-category	typed-category	EXACT	231	26	cef7feb783d892d0161a325d7898b62734c36b991351b120cd223e54890dc8a2	231	26	cef7feb783d892d0161a325d7898b62734c36b991351b120cd223e54890dc8a2	mapped to pinned source
data/wordlists/categories/iso_short.txt	source/categories/iso_short.txt	wordlist-category	typed-category	EXACT	5790	185	f2e4be308c69a8637a2caa5731fba236893dbcdbf394fc9be18ab5e6dad1ca92	5790	185	f2e4be308c69a8637a2caa5731fba236893dbcdbf394fc9be18ab5e6dad1ca92	mapped to pinned source
data/wordlists/categories/jar_short.txt	source/categories/jar_short.txt	wordlist-category	typed-category	EXACT	1945	111	618ba4a9f76d8413c361c51788234a88585499f1241099f0fbeed70c2cdccf01	1945	111	618ba4a9f76d8413c361c51788234a88585499f1241099f0fbeed70c2cdccf01	mapped to pinned source
data/wordlists/categories/java_short.txt	source/categories/java_short.txt	wordlist-category	typed-category	EXACT	7920	372	773a32762337bfcf672572aa968793361a59b5afb74d86737ff81dc1e2021fe8	7920	372	773a32762337bfcf672572aa968793361a59b5afb74d86737ff81dc1e2021fe8	mapped to pinned source
data/wordlists/categories/javaservlets-common_short.txt	source/categories/javaservlets-common_short.txt	wordlist-category	typed-category	EXACT	56	3	278d6b0f7b3d6f4f304c31324dad5383d35506a0e0b6747fee6cedd1a599c367	56	3	278d6b0f7b3d6f4f304c31324dad5383d35506a0e0b6747fee6cedd1a599c367	mapped to pinned source
data/wordlists/categories/jboss_short.txt	source/categories/jboss_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	417	20	335f35cf942705c2988ea1a99faecb18102e5efe235851dc24e544259b1c7d37	416	20	04b7ed2b8505498e9e0312b0c391957a2824ac3fa341ebac0f1d293eaf9844a7	mapped to pinned source
data/wordlists/categories/jenkins_short.txt	source/categories/jenkins_short.txt	wordlist-category	typed-category	EXACT	526	40	181ccbb56dbaeecdaff037f743c119d81f14b7a2ffb368e6f01076b6d4d699b2	526	40	181ccbb56dbaeecdaff037f743c119d81f14b7a2ffb368e6f01076b6d4d699b2	mapped to pinned source
data/wordlists/categories/jersey_short.txt	source/categories/jersey_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	2131	121	35c594a3a6e1b36e8f1aac7d22efe640f275aa6a1f9883243453a0e5af9b2306	2130	121	dc7f0e72648af2d398f375c61f7dcc91e21000f46d08751019b1f19298bc2966	mapped to pinned source
data/wordlists/categories/jmx-console-jboss_short.txt	source/categories/jmx-console-jboss_short.txt	wordlist-category	typed-category	EXACT	73727	515	5501cdabf5cceedef30cc5e328b86cc21f458e210af93ed62062bf5d31774dd7	73727	515	5501cdabf5cceedef30cc5e328b86cc21f458e210af93ed62062bf5d31774dd7	mapped to pinned source
data/wordlists/categories/joomla_short.txt	source/categories/joomla_short.txt	wordlist-category	typed-category	EXACT	256609	4994	6dcf15d76cac24be09c7d28047412dc9cda5fe64215c78ad8a09803f98c2fa1d	256609	4994	6dcf15d76cac24be09c7d28047412dc9cda5fe64215c78ad8a09803f98c2fa1d	mapped to pinned source
data/wordlists/categories/jrun_short.txt	source/categories/jrun_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	306	13	909c4b0e0fb9015dcdf8ee3ce9e0a05de5f9ad07eff2b6f7525ebda625b1bdd7	305	13	60410fd54b884995ae9ad6c00d795b45d79c875746b8e9f9b28a05264c0624dc	mapped to pinned source
data/wordlists/categories/jsp_jspa_do_action_asset_short.txt	source/categories/jsp_jspa_do_action_asset_short.txt	wordlist-category	typed-category	EXACT	375208	19632	415f055e5310c48b11a8ee4ce94413626ae2864eca6c64bd49bdba9b183ddcdd	375208	19632	415f055e5310c48b11a8ee4ce94413626ae2864eca6c64bd49bdba9b183ddcdd	mapped to pinned source
data/wordlists/categories/jsp_short.txt	source/categories/jsp_short.txt	wordlist-category	typed-category	EXACT	211	19	8ddb18558eda9d9b7fb23cd68acd558a6448c532024b54fd9223340cbfaa0b49	211	19	8ddb18558eda9d9b7fb23cd68acd558a6448c532024b54fd9223340cbfaa0b49	mapped to pinned source
data/wordlists/categories/juicy_short.txt	source/categories/juicy_short.txt	wordlist-category	typed-category	EXACT	957	70	300f964f2e637430266468305c6f7210ec940b1c5f72a1de90668b9d2f17e78b	957	70	300f964f2e637430266468305c6f7210ec940b1c5f72a1de90668b9d2f17e78b	mapped to pinned source
data/wordlists/categories/k8s_short.txt	source/categories/k8s_short.txt	wordlist-category	typed-category	EXACT	2216	120	a1deb31eef5d4f66e1f3cb7b2ec256fd14a166a662299f176d41a9d37c33ce75	2216	120	a1deb31eef5d4f66e1f3cb7b2ec256fd14a166a662299f176d41a9d37c33ce75	mapped to pinned source
data/wordlists/categories/keyboard-patterns_short.txt	source/categories/keyboard-patterns_short.txt	wordlist-category	typed-category	EXACT	177	20	fbf671e75163c6604e5dca3cdda176266339f36fc057431b084bf3a399e86222	177	20	fbf671e75163c6604e5dca3cdda176266339f36fc057431b084bf3a399e86222	mapped to pinned source
data/wordlists/categories/keys_short.txt	source/categories/keys_short.txt	wordlist-category	typed-category	EXACT	365	21	e7191dcc5ae423351d38729879d32d5c86b9b9900d8bd511b4aa68bb4d2cac99	365	21	e7191dcc5ae423351d38729879d32d5c86b9b9900d8bd511b4aa68bb4d2cac99	mapped to pinned source
data/wordlists/categories/kitchensinkdirectories_short.txt	source/categories/kitchensinkdirectories_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	18898	2345	4602815a73fc092522167e1bf83efeb709ad062033c9a9350420f9a305db770a	18897	2345	98fcb99f3fd8356faac1bb164adc8e3ac029344983d615c2c8605b9753d9d843	mapped to pinned source
data/wordlists/categories/lang-spanish_short.txt	source/categories/lang-spanish_short.txt	wordlist-category	typed-category	EXACT	3664	441	d9c09695abd8290163344ea23977f401c8788a89f0bf4767e463eec20ce35749	3664	441	d9c09695abd8290163344ea23977f401c8788a89f0bf4767e463eec20ce35749	mapped to pinned source
data/wordlists/categories/ldap_attributes_short.txt	source/categories/ldap_attributes_short.txt	wordlist-category	typed-category	EXACT	180	27	97cbbc3295d3b171677a415eebab7bb55d213476459d6ad76e96f07787ec37de	180	27	97cbbc3295d3b171677a415eebab7bb55d213476459d6ad76e96f07787ec37de	mapped to pinned source
data/wordlists/categories/letters_short.txt	source/categories/letters_short.txt	wordlist-category	typed-category	EXACT	78	26	b7028ee59eec106b715ddf655c60206a0c8ac77ab340999cc8e612b86ebf88c1	78	26	b7028ee59eec106b715ddf655c60206a0c8ac77ab340999cc8e612b86ebf88c1	mapped to pinned source
data/wordlists/categories/lfi-fd-check_short.txt	source/categories/lfi-fd-check_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	654	39	77982c0f4d07a85690e540fb7bf75e4fa2372fde2c4366264b00e41a066e135c	653	39	d63550b5ea087e381b90564923541e2dc1d1637229ed5697abc3cea113b0415c	mapped to pinned source
data/wordlists/categories/lfi-windowsfilecheck_short.txt	source/categories/lfi-windowsfilecheck_short.txt	wordlist-category	typed-category	EXACT	2037	69	97a5b81b6ee8a5fd35f3775eb7198db2631de1765ace3bacd30c71bf25349b2e	2037	69	97a5b81b6ee8a5fd35f3775eb7198db2631de1765ace3bacd30c71bf25349b2e	mapped to pinned source
data/wordlists/categories/lfi_short.txt	source/categories/lfi_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	35858	1342	bf745e0b9d3c7182fe3b3ccbee792450931500f977cc1963e4857b55c1016b27	35857	1342	bbb8c5f3cfab3d9ad222a0a41bc1782206d86815ac78f745e2039db3381af0ce	mapped to pinned source
data/wordlists/categories/log_short.txt	source/categories/log_short.txt	wordlist-category	typed-category	EXACT	110916	4823	4a3c6c29bde48f8bb169beb0c311107ec7dae0bab6558308b25aa46db70a347b	110916	4823	4a3c6c29bde48f8bb169beb0c311107ec7dae0bab6558308b25aa46db70a347b	mapped to pinned source
data/wordlists/categories/logins_short.txt	source/categories/logins_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	1307	105	c5939f7abcf2911628fe7e33689e372e5f9be9df95809c60041eae951c3d5a5d	1306	105	531c3ea9504785e70747840a5ce8b9260d415d6d5430fcc3a85be3fbd10921f9	mapped to pinned source
data/wordlists/categories/lotusnotes_short.txt	source/categories/lotusnotes_short.txt	wordlist-category	typed-category	EXACT	2810	206	5931efc85ac4b1ab8c6ec5c806eabc8c7376170829438515b99200cb0b47c466	2810	206	5931efc85ac4b1ab8c6ec5c806eabc8c7376170829438515b99200cb0b47c466	mapped to pinned source
data/wordlists/categories/lync_subdomains_short.txt	source/categories/lync_subdomains_short.txt	wordlist-category	typed-category	EXACT	84	10	f580f00c02f64c180542f8b689753bda8957f860f49a36fb2e0573c3b2fc21f7	84	10	f580f00c02f64c180542f8b689753bda8957f860f49a36fb2e0573c3b2fc21f7	mapped to pinned source
data/wordlists/categories/malicious_short.txt	source/categories/malicious_short.txt	wordlist-category	typed-category	EXACT	1088	94	de98c5fcdf166addbd01c632073b911765ccea0d8ccb9e98008e17baf0020e65	1088	94	de98c5fcdf166addbd01c632073b911765ccea0d8ccb9e98008e17baf0020e65	mapped to pinned source
data/wordlists/categories/mdb_short.txt	source/categories/mdb_short.txt	wordlist-category	typed-category	EXACT	84	8	9eabdb6c4ee2f31bef6bc3280fca1aa4501172e15ac8eb5c997645cf41e93282	84	8	9eabdb6c4ee2f31bef6bc3280fca1aa4501172e15ac8eb5c997645cf41e93282	mapped to pinned source
data/wordlists/categories/mdf_short.txt	source/categories/mdf_short.txt	wordlist-category	typed-category	EXACT	34	3	7da14fe530020da4f26aa36d0ab03809a468a2a0283cb34fff022a222df0321c	34	3	7da14fe530020da4f26aa36d0ab03809a468a2a0283cb34fff022a222df0321c	mapped to pinned source
data/wordlists/categories/medium_short.txt	source/categories/medium_short.txt	wordlist-category	typed-category	NORMALIZED_DOCUMENTED	11892	1659	4cfad785bd90bb52770ca6405559b372de96cade6c6840512704d60aec4554f0	11891	1659	27300d680a90c0589d796725f04e3695cd8e643d4b6083da772a93b74b533304	Repaired one invalid replacement character to the verified UTF-8 spelling secció.
data/wordlists/categories/microsoft_short.txt	source/categories/microsoft_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	1457	77	ad801e33d3a9f8fbbe6de6d903ede4960cea4f091d04fcb6c6e382206744ef67	1456	77	e1d6bf727906b5cc98a95189ab89a44ccee9a8ddd3bf699ec453bb6e3dd99d79	mapped to pinned source
data/wordlists/categories/modx-revolution_short.txt	source/categories/modx-revolution_short.txt	wordlist-category	typed-category	EXACT	8526	731	029a20c9fc407d67e1ecf38b0036f9769eb74c3555a92159c511ed1a2a393de3	8526	731	029a20c9fc407d67e1ecf38b0036f9769eb74c3555a92159c511ed1a2a393de3	mapped to pinned source
data/wordlists/categories/namelist_short.txt	source/categories/namelist_short.txt	wordlist-category	typed-category	EXACT	11957	1907	1431bb57ee064825615bd4c5e537b69f211a583f03e4938f06defb88d5cf04cb	11957	1907	1431bb57ee064825615bd4c5e537b69f211a583f03e4938f06defb88d5cf04cb	mapped to pinned source
data/wordlists/categories/names_sub_short.txt	source/categories/names_sub_short.txt	wordlist-category	typed-category	EXACT	910920	101010	77c3c9f7f387d8a5e7fed21c03532ea54e570a68fc23fa3477906e45537680c4	910920	101010	77c3c9f7f387d8a5e7fed21c03532ea54e570a68fc23fa3477906e45537680c4	mapped to pinned source
data/wordlists/categories/nginx_short.txt	source/categories/nginx_short.txt	wordlist-category	typed-category	EXACT	1129	81	5b944bb81efa8d91a5bda7396641c582a770ec68cc266872e1801ff478d7a24d	1129	81	5b944bb81efa8d91a5bda7396641c582a770ec68cc266872e1801ff478d7a24d	mapped to pinned source
data/wordlists/categories/npmrc_short.txt	source/categories/npmrc_short.txt	wordlist-category	typed-category	EXACT	4369	154	d1240416352de2c3eff94ffb0d812c4c2491ad6ea75e5044c7d440125e8cd935	4369	154	d1240416352de2c3eff94ffb0d812c4c2491ad6ea75e5044c7d440125e8cd935	mapped to pinned source
data/wordlists/categories/open_redirect_short.txt	source/categories/open_redirect_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	1191	29	989e66cba839c4a4e053f7a29ead74e85cdc8617ab588018c80d043cf22491c3	1190	29	1a78c927d18be59db11f8174496b2053131f262efdf0d9aa89ad77aa960e6141	mapped to pinned source
data/wordlists/categories/oracle_short.txt	source/categories/oracle_short.txt	wordlist-category	typed-category	EXACT	30022	1118	66ddaa69e80cf2c4c64ff2f3263210486c01fc043cb37d7c1712d9794cf04ca9	30022	1118	66ddaa69e80cf2c4c64ff2f3263210486c01fc043cb37d7c1712d9794cf04ca9	mapped to pinned source
data/wordlists/categories/parameters_short.txt	source/categories/parameters_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	40793	4683	22885499385bccea5e48862400e45e70f4d46529f4d5f7707d8d77065384ae0f	40792	4683	ccdefe2ff1ac438a36ecb3cc7f0a65e6854375e152e8c9c849bae303a26977da	mapped to pinned source
data/wordlists/categories/passwords_short.txt	source/categories/passwords_short.txt	wordlist-category	typed-category	EXACT	539	47	3abf5ec9d0f7fbaafa84dfdf3d817890d7057af5e97e6217d233e4b07e99a6ac	539	47	3abf5ec9d0f7fbaafa84dfdf3d817890d7057af5e97e6217d233e4b07e99a6ac	mapped to pinned source
data/wordlists/categories/pcap-strings_short.txt	source/categories/pcap-strings_short.txt	wordlist-category	typed-category	EXACT	118	13	b9d6e32944b0a0df468f0d466e689550cc42bc75acfa47aa7b644c8f75641acb	118	13	b9d6e32944b0a0df468f0d466e689550cc42bc75acfa47aa7b644c8f75641acb	mapped to pinned source
data/wordlists/categories/pdb_short.txt	source/categories/pdb_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	2827	112	868e4d464fb7c385e2abf649ea5ded707d2636ec6f89b416c1cfcc0b862770f9	2826	112	e92b9d5849c75b26b8fd47c4945584ead471d112f3184d7f9373ea38075fb45c	mapped to pinned source
data/wordlists/categories/pdf_short.txt	source/categories/pdf_short.txt	wordlist-category	typed-category	EXACT	425962	16646	dd9a1b2ac20ac02457d500cd184dbfdd4203ae1a70ab5738c4aed1e432085e7d	425962	16646	dd9a1b2ac20ac02457d500cd184dbfdd4203ae1a70ab5738c4aed1e432085e7d	mapped to pinned source
data/wordlists/categories/peoplesoft_short.txt	source/categories/peoplesoft_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	408	58	7490a83d33d7d0897aac23738153c79d8af56cfe71c637197963caaa2690ae24	407	58	d6a5610c4de0708fe2ddf80bbcc0608c0880bdb765232df519afa16bccead9d7	mapped to pinned source
data/wordlists/categories/perl-files_short.txt	source/categories/perl-files_short.txt	wordlist-category	typed-category	EXACT	38998	1472	09bab845f47c8f05732c96ef7484b907249d0188761d5fcf15a0b45f43f6a77f	38998	1472	09bab845f47c8f05732c96ef7484b907249d0188761d5fcf15a0b45f43f6a77f	mapped to pinned source
data/wordlists/categories/php_myadmin_short.txt	source/categories/php_myadmin_short.txt	wordlist-category	typed-category	FINAL_LF_ONLY	3954	200	e5f60a880a57b1731646aa98ec7d19de4b4968a58e82c2af09273977d84f968e	3953	200	e24baa440f0d0b45b58acf9b5d8637cc513979e6872409d334130017a7d184ec	mapped to pinned source
data/wordlists/categories/php_short.txt	source/categories/php_short.txt	wordlist-category	typed-category	EXACT	1592480	69738	0b1bc7010ba1f30ff38fe487f84bfdb3cb2cae89b80d8bfab60476d1c348d085	1592480	69738	0b1bc7010ba1f30ff38fe487f84bfdb3cb2cae89b80d8bfab60476d1c348d085	mapped to pinned source
data/wordlists/categories/phpunit_short.txt	source/categories/phpunit_short.txt	wordlist-category	typed-category	EXACT	74082	1126	14286508080c70e9a9ec6775f35ff0bf52582a884c7c6f62c215f4ad58a392e6	74082	1126	14286508080c70e9a9ec6775f35ff0bf52582a884c7c6f62c215f4ad58a392e6	mapped to pinned source
data/wordlists/categories/pl_short.txt	source/categories/pl_short.txt	wordlist-category	typed-category	EXACT	1940	135	29635ea7c0587320b953f2d560c1f45d02e333583f9cd4bd2473520fe061aa82	1940	135	29635ea7c0587320b953f2d560c1f45d02e333583f9cd4bd2473520fe061aa82	mapped to pinned source
data/wordlists/categories/pods_short.txt	source/categories/pods_short.txt	wordlist-category	typed-category	EXACT	3076010	89100	0ec0ea89b975e29cfd4e34b2616b35db01408850d1e20ffce537fbb4be10da20	3076010	89100	0ec0ea89b975e29cfd4e34b2616b35db01408850d1e20ffce537fbb4be10da20	mapped to pinned source
data/wordlists/categories/properties_short.txt	source/categories/properties_short.txt	wordlist-category	typed-category	EXACT	2923	117	185671cd3bba911ba5685e67cbdd21a26e9173cf18b9dfe5efd42b33569abb17	2923	117	185671cd3bba911ba5685e67cbdd21a26e9173cf18b9dfe5efd42b33569abb17	mapped to pinned source
data/wordlists/categories/proxy-conf_short.txt	source/categories/proxy-conf_short.txt	wordlist-category	typed-category	EXACT	368	31	089df0d5f9b740281c4fb754b02bcfc8247cb355f6b5d165dd53ad802906fe87	368	31	089df0d5f9b740281c4fb754b02bcfc8247cb355f6b5d165dd53ad802906fe87	mapped to pinned source
data/wordlists/categories/py_short.txt	source/categories/py_short.txt	wordlist-category	typed-category	EXACT	703	64	a067e92efc9f80a34c7e64cd1259dd65ffff42146c4bc9296daab14185f71775	703	64	a067e92efc9f80a34c7e64cd1259dd65ffff42146c4bc9296daab14185f71775	mapped to pinned source
